"","id","submitted","updated","title","abstract","authors","affiliations","link_abstract","link_pdf","link_doi","comment","journal_ref","doi","primary_category","categories"
"330","cond-mat/9706210v1","1997-06-20 15:06:08","1997-06-20 15:06:08","Persistent Current in the Ferromagnetic Kondo Lattice Model","  In this paper, we study the zero temperature persistent current in a
ferromagnetic Kondo lattice model in the strong coupling limit. In this model,
there are spontaneous spin textures at some values of the external magnetic
flux. These spin textures contribute a geometric flux, which can induce an
additional spontaneous persistent current. Since this spin texture changes with
the external magnetic flux, we find that there is an anomalous persistent
current in some region of magnetic flux: near Phi/Phi_0=0 for an even number of
electrons and Phi/Phi_0=1/2 for an odd number of electrons.
","Jun Zang|S. A. Trugman|A. R. Bishop|H. Roder","Los Alamos National Laboratory|Los Alamos National Laboratory|Los Alamos National Laboratory|Los Alamos National Laboratory","http://arxiv.org/abs/cond-mat/9706210v1","http://arxiv.org/pdf/cond-mat/9706210v1","http://dx.doi.org/10.1103/PhysRevB.56.11839","6 RevTeX pages, 10 figures included","","10.1103/PhysRevB.56.11839","cond-mat.str-el","cond-mat.str-el|cond-mat.dis-nn|cond-mat.mes-hall"
"331","cond-mat/9706218v2","1997-06-22 02:58:01","1997-08-29 02:09:03","Non-Hermitean Localization and De-Localization","  We study localization and delocalization in a class of non-hermitean
Hamiltonians inspired by the problem of vortex pinning in superconductors. In
various simplified models we are able to obtain analytic descriptions, in
particular of the non-perturbative emergence of a forked structure (the
appearance of ""wings"") in the density of states. We calculate how the
localization length diverges at the localization-delocalization transition. We
map some versions of this problem onto a random walker problem in two
dimensions. For a certain model, we find an intricate structure in its density
of states.
","Joshua Feinberg|A. Zee","ITP, UC Santa Barbara|ITP, UC Santa Barbara","http://arxiv.org/abs/cond-mat/9706218v2","http://arxiv.org/pdf/cond-mat/9706218v2","http://dx.doi.org/10.1103/PhysRevE.59.6433","35 pages, 4 ps figures, Latex. The revisions made are: note added to
  Section 3, a new section added concerning continuum ""one way"" models, minor
  corrections made and comments added to section 6, references added and
  updated","Phys.Rev. E59 (1999) 6433-6443","10.1103/PhysRevE.59.6433","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.mes-hall"
"332","cond-mat/9706231v1","1997-06-23 18:53:06","1997-06-23 18:53:06","Dynamical mean-field studies of metal-insulator transitions","  We discuss the successes of the dynamical mean field (DMF) approach to metal
insulator transitions in both the clean and the disordered limit. In the latter
case, standard DMF equations are generalized in order to incorporate both the
physics of strong correlation and Anderson localization effects. The results
give new insights into the puzzling features of doped semiconductors.
","V. Dobrosavljevic|G. Kotliar","","http://arxiv.org/abs/cond-mat/9706231v1","http://arxiv.org/pdf/cond-mat/9706231v1","http://dx.doi.org/10.1098/rsta.1998.0149","18 pages; Contribution to the Royal Society Discussion Meeting on
  ""The Metal-Non Metal Transition in Macroscopic and Microscopic Systems"",
  March 5-6, 1997","","10.1098/rsta.1998.0149","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.str-el"
"333","cond-mat/9706232v2","1997-06-23 21:54:07","1998-05-06 09:12:54","Local state space geometry and thermal metastability in complex
  landscapes: the spin-glass case","  A simple geometrical characterization of configuration space neighborhoods of
local energy minima in spin glass landscapes is found by exhaustive search.
Combined with previous Monte Carlo investigations of thermal domain growth, it
allows a discussion of the connection between real and configuration space
descriptions of low temperature relaxational dynamics. We argue that the part
of state-space corresponding to a single growing domain is adequately modeled
by a hierarchically organized set of states and that thermal (meta)stability in
spin glasses is related to the nearly exponential local density of states
present within each trap.
","Paolo Sibani","Fysisk Institut, Odense Universitet","http://arxiv.org/abs/cond-mat/9706232v2","http://arxiv.org/pdf/cond-mat/9706232v2","http://dx.doi.org/10.1016/S0378-4371(98)00263-5","16 pages, 8 figures, RevTeX, to appear in Physica A The figures have
  been improved and the text somewhat shortened. New references have been added","","10.1016/S0378-4371(98)00263-5","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"334","cond-mat/9706242v1","1997-06-24 13:05:44","1997-06-24 13:05:44","Variational approach to interfaces in random media: negative variances
  and replica symmetry breaking","  A Gaussian variational approximation is often used to study interfaces in
random media. By considering the 1+1 dimensional directed polymer in a random
medium, it is shown here that the variational Ansatz typically leads to a
negative variance of the free energy. The situation improves by taking into
account more and more steps of replica symmetry breaking. For infinite order
breaking the variance is zero (i.e. subextensive).
  This situation is reminiscent of the negative entropies in mean field spin
glass models, which were also eliminated by considering infinite order replica
symmetry breaking.
","D. B. Saakian|Th. M. Nieuwenhuizen","Yerevan|Amsterdam","http://arxiv.org/abs/cond-mat/9706242v1","http://arxiv.org/pdf/cond-mat/9706242v1","http://dx.doi.org/10.1051/jp1:1997152","8 pages revtex. Submitted to Journal de Physique (France)","","10.1051/jp1:1997152","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft"
"335","cond-mat/9706244v1","1997-06-24 13:33:22","1997-06-24 13:33:22","Quantum phase transition in spin glasses with multi-spin interactions","  We examine the phase diagram of the $p$-interaction spin glass model in a
transverse field. We consider a spherical version of the model and compare with
results obtained in the Ising case. The analysis of the spherical model, with
and without quantization, reveals a phase diagram very similar to that obtained
in the Ising case. In particular, using the static approximation, reentrance is
observed at low temperatures in both the quantum spherical and Ising models.
This is an artifact of the approximation and disappears when the imaginary time
dependence of the order parameter is taken into account. The resulting phase
diagram is checked by accurate numerical investigation of the phase boundaries.
","Theo M. Nieuwenhuizen|Felix Ritort","","http://arxiv.org/abs/cond-mat/9706244v1","http://arxiv.org/pdf/cond-mat/9706244v1","http://dx.doi.org/10.1016/S0378-4371(97)00546-3","20 Pages including 10 figures, Revtex","","10.1016/S0378-4371(97)00546-3","cond-mat.dis-nn","cond-mat.dis-nn"
"336","cond-mat/9706254v1","1997-06-25 08:44:14","1997-06-25 08:44:14","Critical Exponents of the pure and random-field Ising models","  We show that current estimates of the critical exponents of the
three-dimensional random-field Ising model are in agreement with the exponents
of the pure Ising system in dimension 3 - theta where theta is the exponent
that governs the hyperscaling violation in the random case.
","Th. Jolicoeur|J. C. Le Guillou","Saclay|ENSLAPP, Annecy","http://arxiv.org/abs/cond-mat/9706254v1","http://arxiv.org/pdf/cond-mat/9706254v1","http://dx.doi.org/10.1103/PhysRevB.56.10766","9 pages, 4 encapsulated Postscript figures, REVTeX 3.0","Phys. Rev. B56, 10766 (1997)","10.1103/PhysRevB.56.10766","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"337","cond-mat/9706258v3","1997-06-25 14:27:58","1998-08-13 13:53:48","Two interacting particles in a disordered chain I: Multifractality of
  the interaction matrix elements","  For $N$ interacting particles in a one dimensional random potential, we study
the structure of the corresponding network in Hilbert space. The states without
interaction play the role of the ``sites''. The hopping terms are induced by
the interaction. When the one body states are localized, we numerically find
that the set of directly connected ``sites'' is multifractal. For the case of
two interacting particles, the fractal dimension associated to the second
moment of the hopping term is shown to characterize the Golden rule decay of
the non interacting states and the enhancement factor of the localization
length.
","Xavier Waintal|Jean-Louis Pichard","","http://arxiv.org/abs/cond-mat/9706258v3","http://arxiv.org/pdf/cond-mat/9706258v3","http://dx.doi.org/10.1007/s100510050533","First paper of a serie of four, to appear in Eur. Phys. J","Eur. Phys. J. B 6, 117-121 (1998)","10.1007/s100510050533","cond-mat.str-el","cond-mat.str-el|cond-mat.dis-nn"
"338","cond-mat/9706260v1","1997-06-25 16:45:16","1997-06-25 16:45:16","Applying the linear ¥ä-expansion to disordered systems","  We apply the linear $\delta$-expansion (LDE), originally developed as a
nonperturbative, analytical approximation scheme in quantum field theory, to
problems involving noninteracting electrons in disordered solids. The initial
idea that the LDE method might be applicable to disorder is suggested by the
resemblance of the supersymmetric field theory formalism for quantities such as
the disorder-averaged density of states and conductance to the path integral
expressions for the n-point functions of $\lambda\phi^4$ field theory, where
the LDE has proved a successful method of approximation. The field theories
relevant for disorder have several unusual features which have not been
considered before, however, such as anticommuting fields with Faddeev-Popov
(FP) rather than Dirac-type kinetic energy terms, imaginary couplings and
Minkowskian field coordinate metric.Nevertheless we show that the LDE method
can be successfully generalized to such field systems.
","M. P. Blencowe|A. P. Korte","Imperial College|Imperial College","http://arxiv.org/abs/cond-mat/9706260v1","http://arxiv.org/pdf/cond-mat/9706260v1","http://dx.doi.org/10.1103/PhysRevB.56.9422","Latex, 24 pages, 2 postscript figures, accepted for publication in
  Phys. Rev. B","Phys.Rev. B56 (1997) 9422","10.1103/PhysRevB.56.9422","cond-mat.dis-nn","cond-mat.dis-nn|hep-th"
"339","cond-mat/9706255v1","1997-06-25 18:01:07","1997-06-25 18:01:07","Asymptotics of Universal Probability of Neighboring Level Spacings at
  the Anderson Transition","  The nearest-neighbor level spacing distribution is numerically investigated
by directly diagonalizing disordered Anderson Hamiltonians for systems of sizes
up to 100 x 100 x 100 lattice sites. The scaling behavior of the level
statistics is examined for large spacings near the delocalization-localization
transition and the correlation length exponent is found. By using
high-precision calculations we conjecture a new interpolation of the critical
cumulative probability, which has size-independent asymptotic form \ln I(s)
\propto -s^{\alpha} with \alpha = 1.0 \pm 0.1.
","Isa Kh. Zharekeshev|Bernhard Kramer","","http://arxiv.org/abs/cond-mat/9706255v1","http://arxiv.org/pdf/cond-mat/9706255v1","http://dx.doi.org/10.1103/PhysRevLett.79.717","5 pages, RevTex, 4 figures, to appear in Physical Review Letters","Phys. Rev. Lett. 79 (1997) 717","10.1103/PhysRevLett.79.717","cond-mat.dis-nn","cond-mat.dis-nn|chao-dyn|cond-mat.mes-hall|nlin.CD"
